Chr	Start	Stop	M_CA-TAC245-TAC245_MEC.prod-refalign	M_CA-TAC265-TAC265_MEC.prod-refalign
1	52177272	52177273	24	40
1	52177273	52177274	24	38
1	52177274	52177275	24	37
1	52177275	52177276	24	38
1	52177276	52177277	25	39
1	52177277	52177278	25	39
1	52177278	52177279	25	37
1	52177279	52177280	24	38
1	52177280	52177281	24	39
1	52177281	52177282	24	38
1	52177282	52177283	23	38
1	52177283	52177284	24	38
1	52177284	52177285	24	37
1	52177285	52177286	24	40
1	52177286	52177287	24	42
1	52177287	52177288	24	42
1	52177288	52177289	23	42
1	52177289	52177290	23	44
1	52177290	52177291	23	44
1	52177291	52177292	22	45
1	52177292	52177293	21	46
1	52177293	52177294	21	47
1	52177294	52177295	20	47
1	52177295	52177296	21	45
1	52177296	52177297	21	45
1	52177297	52177298	21	45
1	52177298	52177299	21	47
1	52177299	52177300	25	47
1	52177300	52177301	25	47
1	52177301	52177302	25	46
1	52177302	52177303	24	47
1	52177303	52177304	24	48
1	52177304	52177305	24	48
1	52177305	52177306	24	49
1	52177306	52177307	25	49
1	52177307	52177308	24	48
1	52177308	52177309	24	49
1	52177309	52177310	24	49
1	52177310	52177311	24	49
1	52177311	52177312	24	49
1	52177312	52177313	23	50
1	52177313	52177314	24	51
1	52177314	52177315	24	49
1	52177315	52177316	24	49
1	52177316	52177317	24	49
1	52177317	52177318	25	47
1	52177318	52177319	25	48
1	52177319	52177320	25	49
1	52177320	52177321	24	51
1	52177321	52177322	24	53
1	52177322	52177323	24	53
1	52177323	52177324	24	55
1	52177324	52177325	24	55
1	52177325	52177326	24	55
1	52177326	52177327	24	54
1	52177327	52177328	25	55
1	52177328	52177329	25	53
1	52177329	52177330	25	53
1	52177330	52177331	24	52
1	52177331	52177332	25	52
1	52177332	52177333	25	52
1	52177333	52177334	25	52
1	52177334	52177335	25	52
1	52177335	52177336	26	52
1	52177336	52177337	26	53
1	52177337	52177338	26	53
1	52177338	52177339	27	53
1	52177339	52177340	28	54
1	52177340	52177341	28	54
1	52177341	52177342	28	54
1	52177342	52177343	28	55
1	52177343	52177344	28	56
1	52177344	52177345	28	55
1	52177345	52177346	28	55
1	52177346	52177347	28	55
1	52177347	52177348	28	54
1	52177348	52177349	28	52
1	52177349	52177350	28	53
1	52177350	52177351	28	53
1	52177351	52177352	28	53
1	52177352	52177353	28	53
1	52177353	52177354	28	53
1	52177354	52177355	29	54
1	52177355	52177356	31	53
1	52177356	52177357	31	53
1	52177357	52177358	30	54
1	52177358	52177359	30	53
1	52177359	52177360	30	54
1	52177360	52177361	30	53
1	52177361	52177362	30	53
1	52177362	52177363	28	53
1	52177363	52177364	28	54
1	52177364	52177365	26	51
1	52177365	52177366	23	52
1	52177366	52177367	23	53
1	52177367	52177368	23	54
1	52177368	52177369	23	53
1	52177369	52177370	22	53
1	52177370	52177371	22	53
1	52177371	52177372	22	52
1	52177372	52177373	22	52
1	52177373	52177374	22	52
1	52177374	52177375	22	53
1	52177375	52177376	22	53
1	52177376	52177377	21	51
1	52177377	52177378	21	52
1	52177378	52177379	22	52
1	52177379	52177380	22	52
1	52177380	52177381	22	51
1	52177381	52177382	22	51
1	52177382	52177383	23	51
1	52177383	52177384	22	53
1	52177384	52177385	25	52
1	52177385	52177386	26	52
1	52177386	52177387	26	50
1	52177387	52177388	27	51
1	52177388	52177389	27	51
1	52177389	52177390	27	50
1	52177390	52177391	27	50
1	52177391	52177392	27	49
1	52177392	52177393	27	49
1	52177393	52177394	28	51
1	52177394	52177395	28	50
1	52177395	52177396	27	51
1	52177396	52177397	27	51
1	52177397	52177398	27	51
1	52177398	52177399	27	50
1	52177399	52177400	26	51
1	52177400	52177401	26	50
1	52177401	52177402	26	50
1	52177402	52177403	26	50
1	52177403	52177404	26	49
1	52177404	52177405	27	48
1	52177405	52177406	28	50
1	52177406	52177407	28	52
1	52177407	52177408	30	52
1	52177408	52177409	30	50
1	52177409	52177410	31	50
1	52177410	52177411	31	51
1	52177411	52177412	32	52
1	52177412	52177413	32	52
1	52177413	52177414	31	50
1	52177414	52177415	31	53
1	52177415	52177416	31	51
1	52177416	52177417	31	50
1	52177417	52177418	29	49
1	52177418	52177419	26	49
1	52177419	52177420	26	49
1	52177420	52177421	26	48
1	52177421	52177422	27	47
1	52177422	52177423	27	47
1	52177423	52177424	27	45
1	52177424	52177425	27	45
1	52177425	52177426	27	47
1	52177426	52177427	27	50
1	52177427	52177428	26	50
1	52177428	52177429	26	52
1	52177429	52177430	26	53
1	52177430	52177431	27	53
1	52177431	52177432	26	53
1	52177432	52177433	26	53
1	52177433	52177434	26	53
1	52177434	52177435	26	54
1	52177435	52177436	25	54
1	52177436	52177437	25	52
1	52177437	52177438	25	52
1	52177438	52177439	24	52
1	52177439	52177440	27	54
1	52177440	52177441	27	54
1	52177441	52177442	27	55
1	52177442	52177443	26	55
1	52177443	52177444	27	54
1	52177444	52177445	28	54
1	52177445	52177446	28	54
1	52177446	52177447	28	54
1	52177447	52177448	28	54
1	52177448	52177449	28	54
1	52177449	52177450	29	53
1	52177450	52177451	29	52
1	52177451	52177452	29	52
1	52177452	52177453	29	52
1	52177453	52177454	29	51
1	52177454	52177455	29	51
1	52177455	52177456	26	51
1	52177456	52177457	26	51
1	52177457	52177458	26	53
1	52177458	52177459	27	53
1	52177459	52177460	27	53
1	52177460	52177461	28	53
1	52177461	52177462	28	53
1	52177462	52177463	28	53
1	52177463	52177464	28	53
1	52177464	52177465	28	53
1	52177465	52177466	28	55
1	52177466	52177467	28	54
1	52177467	52177468	28	53
1	52177468	52177469	28	51
1	52177469	52177470	28	50
1	52177470	52177471	30	51
1	52177471	52177472	30	51
1	52177472	52177473	30	52
1	52177473	52177474	30	52
1	52177474	52177475	30	52
1	52177475	52177476	30	53
1	52177476	52177477	30	53
1	52177477	52177478	30	53
1	52177478	52177479	29	52
1	52177479	52177480	29	52
1	52177480	52177481	29	52
1	52177481	52177482	29	52
1	52177482	52177483	29	53
1	52177483	52177484	29	52
1	52177484	52177485	25	52
1	52177485	52177486	24	49
1	52177486	52177487	24	49
1	52177487	52177488	23	48
1	52177488	52177489	23	49
1	52177489	52177490	23	49
1	52177490	52177491	23	49
1	52177491	52177492	25	49
1	52177492	52177493	25	50
1	52177493	52177494	23	48
1	52177494	52177495	23	48
1	52177495	52177496	23	47
1	52177496	52177497	23	47
1	52177497	52177498	23	48
1	52177498	52177499	23	51
1	52177499	52177500	20	51
1	52177500	52177501	20	51
1	52177501	52177502	21	51
1	52177502	52177503	21	49
1	52177503	52177504	21	48
1	52177504	52177505	20	49
1	52177505	52177506	21	47
1	52177506	52177507	21	45
1	52177507	52177508	19	44
1	52177508	52177509	19	44
1	52177509	52177510	23	44
1	52177510	52177511	23	44
1	52177511	52177512	22	44
1	52177512	52177513	22	43
1	52177513	52177514	22	44
1	52177514	52177515	22	41
1	52177515	52177516	22	40
1	52177516	52177517	23	41
1	52177517	52177518	23	42
1	52177518	52177519	23	42
1	52177519	52177520	23	43
1	52177520	52177521	24	43
1	52177521	52177522	23	45
1	52177522	52177523	23	45
1	52177523	52177524	23	45
1	52177524	52177525	23	44
1	52177525	52177526	23	43
1	52177526	52177527	23	41
1	52177527	52177528	23	45
1	52177528	52177529	23	47
1	52177529	52177530	23	46
1	52177530	52177531	22	48
1	52177531	52177532	23	49
1	52177532	52177533	23	49
1	52177533	52177534	23	50
1	52177534	52177535	22	50
1	52177535	52177536	22	50
1	52177536	52177537	22	50
1	52177537	52177538	22	51
1	52177538	52177539	22	51
1	52177539	52177540	18	49
1	52177540	52177541	18	49
1	52177541	52177542	18	48
1	52177542	52177543	18	48
1	52177543	52177544	18	48
1	52177544	52177545	17	48
1	52177545	52177546	17	48
1	52177546	52177547	17	49
1	52177547	52177548	17	50
1	52177548	52177549	17	54
1	52177549	52177550	17	54
1	52177550	52177551	18	55
1	52177551	52177552	18	54
1	52177552	52177553	18	53
1	52177553	52177554	18	55
1	52177554	52177555	18	56
1	52177555	52177556	18	57
1	52177556	52177557	17	57
1	52177557	52177558	17	57
1	52177558	52177559	17	59
1	52177559	52177560	17	59
1	52177560	52177561	19	60
1	52177561	52177562	19	60
1	52177562	52177563	19	60
1	52177563	52177564	19	60
1	52177564	52177565	19	60
1	52177565	52177566	19	56
1	52177566	52177567	19	56
1	52177567	52177568	19	56
1	52177568	52177569	18	56
1	52177569	52177570	18	56
1	52177570	52177571	17	55
1	52177571	52177572	17	56
1	52177572	52177573	17	56
1	52177573	52177574	17	57
1	52177574	52177575	17	56
1	52177575	52177576	18	56
1	52177576	52177577	18	57
1	52177577	52177578	18	57
1	52177578	52177579	18	57
1	52177579	52177580	18	58
1	52177580	52177581	19	58
1	52177581	52177582	20	59
1	52177582	52177583	19	58
1	52177583	52177584	19	58
1	52177584	52177585	19	57
1	52177585	52177586	19	57
1	52177586	52177587	19	57
1	52177587	52177588	19	57
1	52177588	52177589	19	57
1	52177589	52177590	19	57
1	52177590	52177591	19	57
1	52177591	52177592	21	57
1	52177592	52177593	24	57
1	52177593	52177594	24	57
1	52177594	52177595	24	56
1	52177595	52177596	24	54
1	52177596	52177597	24	54
1	52177597	52177598	25	54
1	52177598	52177599	25	52
1	52177599	52177600	25	53
1	52177600	52177601	25	52
1	52177601	52177602	25	54
1	52177602	52177603	25	54
1	52177603	52177604	26	54
1	52177604	52177605	27	52
1	52177605	52177606	25	52
1	52177606	52177607	25	53
1	52177607	52177608	25	52
1	52177608	52177609	25	52
1	52177609	52177610	21	51
1	52177610	52177611	21	51
1	52177611	52177612	21	51
1	52177612	52177613	21	51
1	52177613	52177614	21	49
1	52177614	52177615	21	48
1	52177615	52177616	22	48
1	52177616	52177617	22	48
1	52177617	52177618	22	46
1	52177618	52177619	22	46
1	52177619	52177620	21	47
1	52177620	52177621	20	45
1	52177621	52177622	20	45
1	52177622	52177623	20	46
1	52177623	52177624	22	46
1	52177624	52177625	22	45
1	52177625	52177626	23	44
1	52177626	52177627	23	43
1	52177627	52177628	23	40
1	52177628	52177629	23	42
1	52177629	52177630	23	42
1	52177630	52177631	24	43
1	52177631	52177632	25	43
1	52177632	52177633	25	44
1	52177633	52177634	25	45
1	52177634	52177635	25	45
1	52177635	52177636	25	45
1	52177636	52177637	25	45
1	52177637	52177638	25	44
1	52177638	52177639	25	44
1	52177639	52177640	25	43
1	52177640	52177641	25	44
1	52177641	52177642	25	44
1	52177642	52177643	25	44
1	52177643	52177644	25	45
1	52177644	52177645	25	46
1	52177645	52177646	25	47
1	52177646	52177647	26	46
1	52177647	52177648	26	46
1	52177648	52177649	26	44
1	52177649	52177650	26	43
1	52177650	52177651	26	43
1	52177651	52177652	26	44
1	52177652	52177653	26	44
1	52177653	52177654	26	42
1	52177654	52177655	26	43
1	52177655	52177656	26	43
1	52177656	52177657	25	44
1	52177657	52177658	25	42
1	52177658	52177659	25	42
1	52177659	52177660	25	42
1	52177660	52177661	27	41
1	52177661	52177662	27	41
1	52177662	52177663	26	41
1	52177663	52177664	26	42
1	52177664	52177665	26	42
1	52177665	52177666	26	42
1	52177666	52177667	26	43
1	52177667	52177668	26	43
1	52177668	52177669	25	42
1	52177669	52177670	25	43
1	52177670	52177671	25	43
1	52177671	52177672	24	42
1	52177672	52177673	24	41
1	52177673	52177674	25	41
1	52177674	52177675	25	42
1	52177675	52177676	25	42
1	52177676	52177677	26	41
1	52177677	52177678	26	41
1	52177678	52177679	27	41
1	52177679	52177680	29	40
1	52177680	52177681	28	40
1	52177681	52177682	29	38
1	52177682	52177683	30	39
1	52177683	52177684	30	39
1	52177684	52177685	30	39
1	52177685	52177686	30	39
1	52177686	52177687	30	39
1	52177687	52177688	30	39
1	52177688	52177689	31	39
1	52177689	52177690	31	39
1	52177690	52177691	31	40
1	52177691	52177692	29	40
1	52177692	52177693	27	40
1	52177693	52177694	27	40
1	52177694	52177695	27	40
1	52177695	52177696	28	40
1	52177696	52177697	28	40
1	52177697	52177698	28	41
1	52177698	52177699	28	41
1	52177699	52177700	29	40
1	52177700	52177701	29	41
1	52177701	52177702	28	39
1	52177702	52177703	28	39
1	52177703	52177704	27	40
1	52177704	52177705	27	40
1	52177705	52177706	27	40
1	52177706	52177707	27	40
1	52177707	52177708	28	40
1	52177708	52177709	28	39
1	52177709	52177710	28	39
1	52177710	52177711	29	39
1	52177711	52177712	29	38
1	52177712	52177713	29	38
1	52177713	52177714	29	39
1	52177714	52177715	29	41
1	52177715	52177716	28	41
1	52177716	52177717	27	40
1	52177717	52177718	27	39
1	52177718	52177719	27	39
1	52177719	52177720	27	39
1	52177720	52177721	27	38
1	52177721	52177722	27	37
1	52177722	52177723	27	39
1	52177723	52177724	26	39
1	52177724	52177725	26	39
1	52177725	52177726	26	41
1	52177726	52177727	26	41
1	52177727	52177728	25	42
1	52177728	52177729	25	38
1	52177729	52177730	25	38
1	52177730	52177731	24	37
1	52177731	52177732	28	37
1	52177732	52177733	29	38
1	52177733	52177734	30	37
1	52177734	52177735	30	37
1	52177735	52177736	30	40
1	52177736	52177737	30	40
1	52177737	52177738	30	40
1	52177738	52177739	30	41
1	52177739	52177740	30	41
1	52177740	52177741	31	40
1	52177741	52177742	31	40
1	52177742	52177743	31	40
1	52177743	52177744	31	38
1	52177744	52177745	31	37
1	52177745	52177746	31	36
1	52177746	52177747	30	34
1	52177747	52177748	30	33
1	52177748	52177749	30	31
1	52177749	52177750	30	32
1	52177750	52177751	30	32
1	52177751	52177752	30	32
1	52177752	52177753	30	32
1	52177753	52177754	30	32
1	52177754	52177755	30	30
1	52177755	52177756	32	29
1	52177756	52177757	32	29
1	52177757	52177758	32	31
1	52177758	52177759	32	31
1	52177759	52177760	32	31
1	52177760	52177761	28	31
1	52177761	52177762	28	33
1	52177762	52177763	27	33
1	52177763	52177764	27	32
1	52177764	52177765	27	33
1	52177765	52177766	27	33
1	52177766	52177767	27	32
1	52177767	52177768	27	33
1	52177768	52177769	27	33
1	52177769	52177770	27	32
1	52177770	52177771	27	35
1	52177771	52177772	27	35
1	52177772	52177773	27	36
1	52177773	52177774	26	36
1	52177774	52177775	26	37
1	52177775	52177776	26	40
1	52177776	52177777	25	40
1	52177777	52177778	25	41
1	52177778	52177779	24	41
1	52177779	52177780	23	42
1	52177780	52177781	23	42
1	52177781	52177782	22	43
1	52177782	52177783	21	43
1	52177783	52177784	21	43
1	52177784	52177785	21	43
1	52177785	52177786	20	43
1	52177786	52177787	20	43
1	52177787	52177788	20	43
1	52177788	52177789	19	44
1	52177789	52177790	19	44
1	52177790	52177791	20	43
1	52177791	52177792	20	43
1	52177792	52177793	20	44
1	52177793	52177794	21	44
1	52177794	52177795	21	44
1	52177795	52177796	20	44
1	52177796	52177797	20	44
1	52177797	52177798	20	44
1	52177798	52177799	20	45
1	52177799	52177800	19	45
1	52177800	52177801	19	44
1	52177801	52177802	19	44
1	52177802	52177803	19	44
1	52177803	52177804	19	43
1	52177804	52177805	19	43
1	52177805	52177806	19	43
1	52177806	52177807	19	44
1	52177807	52177808	17	44
1	52177808	52177809	17	44
1	52177809	52177810	17	44
1	52177810	52177811	17	45
1	52177811	52177812	17	45
1	52177812	52177813	17	45
1	52177813	52177814	17	44
1	52177814	52177815	17	43
1	52177815	52177816	17	42
1	52177816	52177817	17	42
1	52177817	52177818	17	41
1	52177818	52177819	17	40
1	52177819	52177820	18	39
1	52177820	52177821	18	40
1	52177821	52177822	18	40
1	52177822	52177823	18	39
1	52177823	52177824	15	39
1	52177824	52177825	15	40
1	52177825	52177826	15	40
1	52177826	52177827	15	40
1	52177827	52177828	15	39
1	52177828	52177829	15	39
1	52177829	52177830	15	40
1	52177830	52177831	16	40
1	52177831	52177832	12	39
1	52177832	52177833	12	38
1	52177833	52177834	16	38
1	52177834	52177835	16	38
1	52177835	52177836	16	36
1	52177836	52177837	16	36
1	52177837	52177838	16	37
1	52177838	52177839	19	36
1	52177839	52177840	19	36
1	52177840	52177841	18	36
1	52177841	52177842	18	36
1	52177842	52177843	18	38
1	52177843	52177844	18	38
1	52177844	52177845	18	39
1	52177845	52177846	18	39
1	52177846	52177847	18	39
1	52177847	52177848	19	40
1	52177848	52177849	19	41
1	52177849	52177850	20	40
1	52177850	52177851	20	40
1	52177851	52177852	20	40
1	52177852	52177853	20	40
1	52177853	52177854	21	41
1	52177854	52177855	21	41
1	52177855	52177856	19	41
1	52177856	52177857	19	41
1	52177857	52177858	19	39
1	52177858	52177859	19	39
1	52177859	52177860	19	41
1	52177860	52177861	19	41
1	52177861	52177862	19	39
1	52177862	52177863	19	38
1	52177863	52177864	19	39
1	52177864	52177865	22	38
1	52177865	52177866	22	38
1	52177866	52177867	22	38
1	52177867	52177868	22	38
1	52177868	52177869	23	40
1	52177869	52177870	23	42
1	52177870	52177871	23	42
1	52177871	52177872	23	43
1	52177872	52177873	23	42
1	52177873	52177874	23	43
1	52177874	52177875	23	42
1	52177875	52177876	23	40
1	52177876	52177877	23	41
1	52177877	52177878	23	43
1	52177878	52177879	23	44
1	52177879	52177880	22	45
1	52177880	52177881	22	46
1	52177881	52177882	22	45
1	52177882	52177883	22	44
1	52177883	52177884	22	43
1	52177884	52177885	22	42
1	52177885	52177886	22	43
1	52177886	52177887	23	43
1	52177887	52177888	23	43
1	52177888	52177889	23	42
1	52177889	52177890	23	42
1	52177890	52177891	22	43
1	52177891	52177892	22	44
1	52177892	52177893	22	45
1	52177893	52177894	21	46
1	52177894	52177895	22	45
1	52177895	52177896	22	45
1	52177896	52177897	22	45
1	52177897	52177898	22	45
1	52177898	52177899	22	46
1	52177899	52177900	22	46
1	52177900	52177901	22	46
1	52177901	52177902	22	47
1	52177902	52177903	22	49
1	52177903	52177904	22	50
1	52177904	52177905	22	50
1	52177905	52177906	22	51
1	52177906	52177907	22	49
1	52177907	52177908	22	49
1	52177908	52177909	22	50
1	52177909	52177910	22	49
1	52177910	52177911	22	48
1	52177911	52177912	22	49
1	52177912	52177913	23	50
1	52177913	52177914	24	50
1	52177914	52177915	24	49
1	52177915	52177916	24	50
1	52177916	52177917	24	50
1	52177917	52177918	24	51
1	52177918	52177919	24	49
1	52177919	52177920	23	49
1	52177920	52177921	23	50
1	52177921	52177922	23	51
1	52177922	52177923	23	51
1	52177923	52177924	24	51
1	52177924	52177925	24	51
1	52177925	52177926	24	49
1	52177926	52177927	25	50
1	52177927	52177928	25	50
1	52177928	52177929	26	50
1	52177929	52177930	26	51
1	52177930	52177931	25	52
1	52177931	52177932	24	52
1	52177932	52177933	24	54
1	52177933	52177934	21	54
1	52177934	52177935	22	54
1	52177935	52177936	23	54
1	52177936	52177937	23	55
1	52177937	52177938	23	55
1	52177938	52177939	20	56
1	52177939	52177940	21	56
1	52177940	52177941	21	56
1	52177941	52177942	22	56
1	52177942	52177943	22	56
1	52177943	52177944	22	56
1	52177944	52177945	23	56
1	52177945	52177946	23	55
1	52177946	52177947	23	55
1	52177947	52177948	22	54
1	52177948	52177949	22	56
1	52177949	52177950	20	56
1	52177950	52177951	20	56
1	52177951	52177952	20	57
1	52177952	52177953	20	57
1	52177953	52177954	20	57
1	52177954	52177955	20	59
1	52177955	52177956	20	59
1	52177956	52177957	20	60
1	52177957	52177958	22	61
1	52177958	52177959	22	61
1	52177959	52177960	22	62
1	52177960	52177961	22	63
1	52177961	52177962	22	63
1	52177962	52177963	22	63
1	52177963	52177964	22	62
1	52177964	52177965	22	61
1	52177965	52177966	22	61
1	52177966	52177967	22	63
1	52177967	52177968	22	62
1	52177968	52177969	21	60
1	52177969	52177970	22	58
1	52177970	52177971	23	56
1	52177971	52177972	23	56
1	52177972	52177973	23	56
1	52177973	52177974	23	55
1	52177974	52177975	23	54
1	52177975	52177976	23	55
1	52177976	52177977	23	55
1	52177977	52177978	23	55
1	52177978	52177979	23	52
1	52177979	52177980	25	52
1	52177980	52177981	25	53
1	52177981	52177982	26	53
1	52177982	52177983	27	53
1	52177983	52177984	27	53
1	52177984	52177985	29	53
1	52177985	52177986	29	52
1	52177986	52177987	28	52
1	52177987	52177988	28	52
1	52177988	52177989	28	52
1	52177989	52177990	28	52
1	52177990	52177991	27	53
1	52177991	52177992	27	52
1	52177992	52177993	27	51
1	52177993	52177994	27	50
1	52177994	52177995	27	49
1	52177995	52177996	27	49
1	52177996	52177997	28	49
1	52177997	52177998	28	49
1	52177998	52177999	28	48
1	52177999	52178000	28	48
1	52178000	52178001	28	48
1	52178001	52178002	28	50
1	52178002	52178003	29	48
1	52178003	52178004	29	50
1	52178004	52178005	29	50
1	52178005	52178006	29	51
1	52178006	52178007	29	51
1	52178007	52178008	29	52
1	52178008	52178009	29	52
1	52178009	52178010	29	52
